task,suite name,condition,prompt,completion,log_prob,prediction
124,cleft,vp_mismatch, What the guards concocted was,thwart,tensor(-12.4758),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
124,cleft,vp_mismatch, What the guards concocted was thwart,the plot,tensor(-9.5507),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
124,cleft,vp_match, What the guards did was,thwart,tensor(-10.2346),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
124,cleft,vp_match, What the guards did was thwart,the plot,tensor(-7.2424),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
125,cleft,np_mismatch, What the senator did was ,the bill,tensor(-10.8152),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
125,cleft,np_match, What the senator sponsored was ,the bill,tensor(-3.2876),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
125,cleft,vp_mismatch, What the senator sponsored was,veto,tensor(-6.6662),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
125,cleft,vp_mismatch, What the senator sponsored was veto,the bill,tensor(-7.5563),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
125,cleft,vp_match, What the senator did was,veto,tensor(-6.9478),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
125,cleft,vp_match, What the senator did was veto,the bill,tensor(-6.1680),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
126,cleft,np_mismatch, What the representatives did was ,the law,tensor(-5.4761),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
126,cleft,np_match, What the representatives wrote was ,the law,tensor(-5.6907),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
126,cleft,vp_mismatch, What the representatives wrote was,repeal,tensor(-6.6704),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
126,cleft,vp_mismatch, What the representatives wrote was repeal,the law,tensor(-8.2828),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
126,cleft,vp_match, What the representatives did was,repeal,tensor(-5.3417),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
126,cleft,vp_match, What the representatives did was repeal,the law,tensor(-6.4649),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
127,cleft,np_mismatch, What the old woman did was ,the cats,tensor(-6.0643),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
127,cleft,np_match, What the old woman fed was ,the cats,tensor(-3.7640),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
127,cleft,vp_mismatch, What the old woman fed was,stroke,tensor(-18.5683),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
127,cleft,vp_mismatch, What the old woman fed was stroke,the cats,tensor(-4.6276),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
127,cleft,vp_match, What the old woman did was,stroke,tensor(-15.8375),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
127,cleft,vp_match, What the old woman did was stroke,the cats,tensor(-3.9678),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
128,cleft,np_mismatch, What the army did was ,the country,tensor(-9.5435),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
128,cleft,np_match, What the army loved was ,the country,tensor(-8.4738),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
128,cleft,vp_mismatch, What the army loved was,invade,tensor(-9.1687),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
128,cleft,vp_mismatch, What the army loved was invade,the country,tensor(-3.4515),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
128,cleft,vp_match, What the army did was,invade,tensor(-5.1599),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
128,cleft,vp_match, What the army did was invade,the country,tensor(-1.1710),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
129,cleft,np_mismatch, Who the soldier did was ,the enemy,tensor(-5.5703),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
129,cleft,np_match, Who the soldier battled was ,the enemy,tensor(-2.9952),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
129,cleft,vp_mismatch, Who the soldier battled was,attack,tensor(-7.6175),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
129,cleft,vp_mismatch, Who the soldier battled was attack,the enemy,tensor(-7.3715),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
129,cleft,vp_match, Who the soldier did was,attack,tensor(-7.4861),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
129,cleft,vp_match, Who the soldier did was attack,the enemy,tensor(-7.5545),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
130,cleft,np_mismatch, What the novelist did was ,the book,tensor(-8.0048),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
130,cleft,np_match, What the novelist wrote was ,the book,tensor(-6.5234),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
130,cleft,vp_mismatch, What the novelist wrote was,borrow,tensor(-8.7187),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
130,cleft,vp_mismatch, What the novelist wrote was borrow,the book,tensor(-12.9945),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
130,cleft,vp_match, What the novelist did was,borrow,tensor(-8.1387),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
130,cleft,vp_match, What the novelist did was borrow,the book,tensor(-9.3195),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
131,cleft,np_mismatch, What the worker did was ,the door,tensor(-11.9207),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
131,cleft,np_match, What the worker installed was ,the door,tensor(-8.1783),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
131,cleft,vp_mismatch, What the worker installed was,lock,tensor(-17.4831),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
131,cleft,vp_mismatch, What the worker installed was lock,the door,tensor(-7.9931),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
131,cleft,vp_match, What the worker did was,lock,tensor(-16.4235),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
131,cleft,vp_match, What the worker did was lock,the door,tensor(-6.0839),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
132,cleft,np_mismatch, What the workers did was ,the wall,tensor(-9.8833),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
132,cleft,np_match, What the workers painted was ,the wall,tensor(-4.0271),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
132,cleft,vp_mismatch, What the workers painted was,reinforce,tensor(-8.6104),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
132,cleft,vp_mismatch, What the workers painted was reinforce,the wall,tensor(-8.7746),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
132,cleft,vp_match, What the workers did was,reinforce,tensor(-6.4376),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
132,cleft,vp_match, What the workers did was reinforce,the wall,tensor(-7.6737),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
133,cleft,np_mismatch, What the actor did was ,the story,tensor(-9.1346),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
133,cleft,np_match, What the actor wrote was ,the story,tensor(-4.8677),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
133,cleft,vp_mismatch, What the actor wrote was,tell,tensor(-9.3412),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
133,cleft,vp_mismatch, What the actor wrote was tell,the story,tensor(-5.7174),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
133,cleft,vp_match, What the actor did was,tell,tensor(-8.4149),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
133,cleft,vp_match, What the actor did was tell,the story,tensor(-6.8878),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
134,cleft,np_mismatch, What the tourists did was ,the destination,tensor(-10.3020),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
134,cleft,np_match, What the tourists traveled towards was ,the destination,tensor(-6.5771),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
134,cleft,vp_mismatch, What the tourists traveled towards was,reach,tensor(-8.5584),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
134,cleft,vp_mismatch, What the tourists traveled towards was reach,the destination,tensor(-7.2928),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
134,cleft,vp_match, What the tourists did was,reach,tensor(-7.2600),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
134,cleft,vp_match, What the tourists did was reach,the destination,tensor(-8.3258),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
135,cleft,np_mismatch, What the men did was ,the city,tensor(-10.1176),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
135,cleft,np_match, What the men repaired was ,the city,tensor(-5.9190),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
135,cleft,vp_mismatch, What the men repaired was,defend,tensor(-10.4264),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
135,cleft,vp_mismatch, What the men repaired was defend,the city,tensor(-6.1590),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
135,cleft,vp_match, What the men did was,defend,tensor(-8.2308),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
135,cleft,vp_match, What the men did was defend,the city,tensor(-8.7325),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
136,cleft,np_mismatch, What he did was ,the package,tensor(-12.6818),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
136,cleft,np_match, What he sent was ,the package,tensor(-6.7368),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
136,cleft,vp_mismatch, What he sent was,deliver,tensor(-7.4239),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
136,cleft,vp_mismatch, What he sent was deliver,the package,tensor(-7.7067),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
136,cleft,vp_match, What he did was,deliver,tensor(-8.2072),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
136,cleft,vp_match, What he did was deliver,the package,tensor(-7.8219),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
137,cleft,np_mismatch, What she did was ,the contract,tensor(-12.0541),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
137,cleft,np_match, What she wrote was ,the contract,tensor(-9.5122),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
137,cleft,vp_mismatch, What she wrote was,renew,tensor(-8.9088),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
137,cleft,vp_mismatch, What she wrote was renew,the contract,tensor(-9.7213),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
137,cleft,vp_match, What she did was,renew,tensor(-8.0164),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
137,cleft,vp_match, What she did was renew,the contract,tensor(-7.7208),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
138,cleft,np_mismatch, What he did was ,the rumor,tensor(-6.6890),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
138,cleft,np_match, What he spread was ,the rumor,tensor(-2.6489),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
138,cleft,vp_mismatch, What he spread was,confirm,tensor(-15.8632),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
138,cleft,vp_mismatch, What he spread was confirm,the rumor,tensor(-7.6318),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
138,cleft,vp_match, What he did was,confirm,tensor(-17.1592),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
138,cleft,vp_match, What he did was confirm,the rumor,tensor(-5.9120),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
139,cleft,np_mismatch, Who they did was ,the politician,tensor(-11.0901),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
139,cleft,np_match, Who they rebuked was ,the politician,tensor(-9.2087),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
139,cleft,vp_mismatch, Who they rebuked was,murder,tensor(-5.9881),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
139,cleft,vp_mismatch, Who they rebuked was murder,the politician,tensor(-10.8787),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
139,cleft,vp_match, Who they did was,murder,tensor(-5.6390),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
139,cleft,vp_match, Who they did was murder,the politician,tensor(-10.7155),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
140,cleft,np_mismatch, Who the police did was ,the suspect,tensor(-6.9819),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
140,cleft,np_match, Who the police caught was ,the suspect,tensor(-4.4018),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
140,cleft,vp_mismatch, Who the police caught was,monitor,tensor(-9.1406),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
140,cleft,vp_mismatch, Who the police caught was monitor,the suspect,tensor(-5.7964),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
140,cleft,vp_match, Who the police did was,monitor,tensor(-8.4625),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
140,cleft,vp_match, Who the police did was monitor,the suspect,tensor(-4.9834),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
141,cleft,np_mismatch, What the people did was ,the trash,tensor(-5.4384),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
141,cleft,np_match, What the people collected was ,the trash,tensor(-3.1855),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
141,cleft,vp_mismatch, What the people collected was,remove,tensor(-16.0799),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
141,cleft,vp_mismatch, What the people collected was remove,the trash,tensor(-6.6932),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
141,cleft,vp_match, What the people did was,remove,tensor(-14.6751),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
141,cleft,vp_match, What the people did was remove,the trash,tensor(-3.9497),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
142,cleft,np_mismatch, What the teacher did was ,the subject,tensor(-7.3345),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
142,cleft,np_match, What the teacher taught was ,the subject,tensor(-4.8876),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
142,cleft,vp_mismatch, What the teacher taught was,write about,tensor(-9.0420),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
142,cleft,vp_mismatch, What the teacher taught was write about,the subject,tensor(-8.3410),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
142,cleft,vp_match, What the teacher did was,write about,tensor(-10.6072),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
142,cleft,vp_match, What the teacher did was write about,the subject,tensor(-8.2064),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
143,cleft,np_mismatch, What they did was ,the drugs,tensor(-5.6265),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
143,cleft,np_match, What they bought was ,the drugs,tensor(-4.6834),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
143,cleft,vp_mismatch, What they bought was,transport,tensor(-15.2328),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
143,cleft,vp_mismatch, What they bought was transport,the drugs,tensor(-8.0537),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
143,cleft,vp_match, What they did was,transport,tensor(-15.5041),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
143,cleft,vp_match, What they did was transport,the drugs,tensor(-6.0613),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
144,cleft,np_mismatch, Who he did was ,his friend,tensor(-5.2653),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
144,cleft,np_match, Who he called was ,his friend,tensor(-2.4993),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
144,cleft,vp_mismatch, Who he called was,hug,tensor(-7.7559),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
144,cleft,vp_mismatch, Who he called was hug,his friend,tensor(-6.8524),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
144,cleft,vp_match, Who he did was,hug,tensor(-12.8881),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
